/home/gst2d/localstorage/public/coms7900-data/binary/bdatafile00501.bin
         10000000182	         0	        10	        67
         10000000183	         3	       276	       408
         10000000184	         0	         1	        13
         10000000185	         0	         6	        36
         10000000186	         0	         0	         1
         10000000187	         0	         2	        19
         10000000188	         0	         2	        13
         10000000189	         0	         2	        13
         10000000190	         0	         0	         0
         10000000191	         0	         0	        10
         10000000192	         0	         0	         1
         10000000193	         0	         2	        17
         10000000194	         0	         1	         6
         10000000195	         0	         9	        77
         10000000196	         0	         1	        16
         10000000197	         0	         2	        18
         10000000198	         0	         5	        33
         10000000199	         0	         1	        12
         10000000200	         1	        11	        83
         10000000201	         0	         3	        17
         10000000202	         0	         8	        62
         10000000203	         0	        23	       159
         10000000204	        12	       317	       364
         10000000205	         0	         2	        10
         10000000206	         1	       212	       393
         10000000207	         0	         1	        14
         10000000208	         7	       204	       400
         10000000209	         0	         2	        17
         10000000210	         1	       150	       402
         10000000211	         0	         4	        20
         10000000212	         0	         1	        14
         10000000213	         6	       325	       393
         10000000214	         0	         0	         7
         10000000215	         0	         2	        14
         10000000216	         7	       317	       362
         10000000217	         0	         2	        38
         10000000218	         0	         0	         5
         10000000219	         0	         1	         6
         10000000220	         0	         0	         9
         10000000221	         0	         0	         0
         10000000222	         0	         0	         5
         10000000223	         0	         5	        30
         10000000224	         0	         1	        12
         10000000225	         0	         1	        16
         10000000226	         0	         3	        40
         10000000227	         3	       289	       363
         10000000228	         0	         1	        16
         10000000229	         0	         0	         5
         10000000230	         0	         9	        86
         10000000231	         0	         1	         4
         10000000232	         0	         0	         4
         10000000233	         0	         6	        42
         10000000234	         0	         6	        33
         10000000235	         1	       171	       393
         10000000236	         0	         1	        19
         10000000237	         0	         2	        10
         10000000238	         0	         0	         6
         10000000239	         0	         2	        45
         10000000240	         0	         1	         5
         10000000241	         0	         1	         7
         10000000242	         0	         0	         0
         10000000243	         0	         5	        56
         10000000244	         0	         6	        45
         10000000245	         0	         6	        53
         10000000246	         3	       250	       363
         10000000247	         0	         1	        17
         10000000248	         0	         0	         3
         10000000249	         0	         0	         3
         10000000250	         0	         3	        18
         10000000251	         0	         0	         4
         10000000252	         0	         0	         8
         10000000253	         0	         1	         6
         10000000254	         0	         4	        29
         10000000255	         0	         0	         5
         10000000256	         0	         6	        20
         10000000257	         0	         5	        49
         10000000258	         0	         0	         2
         10000000259	         0	         0	         0
         10000000260	         0	         0	         7
         10000000261	        11	       314	       414
         10000000262	         0	         0	         0
         10000000263	         0	         3	        13
         10000000264	         0	        26	       152
         10000000265	         0	         0	         8
         10000000266	         0	         2	        15
         10000000267	         0	         2	        11
         10000000268	         0	         0	         0
         10000000269	         0	         0	        26
         10000000270	         0	         3	         7
         10000000271	         0	         0	         6
         10000000272	         0	         0	         6
         10000000273	         0	         2	        12
         10000000274	         0	         5	        57
         10000000275	         1	       122	       396
         10000000276	         0	         2	        28
         10000000277	         0	         4	        20
         10000000278	         0	         2	         8
         10000000279	         0	         0	         0
         10000000280	         0	         0	         2
         10000000281	         0	         1	         9
         10000000282	         0	         5	        31
         10000000283	         0	         7	        50
         10000000284	         5	       281	       394
         10000000285	         0	         1	         5
         10000000286	         1	         4	        43
         10000000287	         0	         0	         3
         10000000288	         0	         3	        25
         10000000289	         2	       211	       406
         10000000290	         0	         6	        40
         10000000291	         0	         2	        11
         10000000292	         0	         0	         0
         10000000293	         0	         1	         6
         10000000294	         0	         0	         8
         10000000295	         0	         0	         3
         10000000296	         0	         1	         6
         10000000297	         0	         8	        64
         10000000298	         1	       171	       363
         10000000299	         0	         4	        24
         10000000300	         0	         1	         9
         10000000301	         0	         0	         5
         10000000302	         5	       210	       407
         10000000303	         0	         6	        44
         10000000304	         0	         7	        74
         10000000305	         0	         0	         7
         10000000306	         0	         2	        13
         10000000307	         0	         0	         3
         10000000308	         0	         2	        22
         10000000309	         0	         1	         7
         10000000310	         1	         1	         4
         10000000311	         0	         0	         4
         10000000312	        14	       353	       395
         10000000313	         0	         8	        54
         10000000314	         0	         0	         4
         10000000315	         0	         0	         7
         10000000316	         0	        13	        72
         10000000317	         0	         6	        29
         10000000318	         0	         0	         9
         10000000319	         0	         1	        15
         10000000320	         0	         4	        30
         10000000321	         7	       233	       407
         10000000322	        12	       330	       362
         10000000323	         0	         0	         0
         10000000324	         0	         1	        24
         10000000325	         0	         0	         0
         10000000326	         2	       259	       365
         10000000327	         0	         0	        10
         10000000328	         0	         0	         3
         10000000329	         0	         1	        12
         10000000330	         0	         0	         8
         10000000331	         0	         4	        17
         10000000332	         0	         0	         6
         10000000333	        10	       328	       362
         10000000334	         0	         1	         8
         10000000335	         0	         7	        62
         10000000336	         0	         2	        18
         10000000337	         0	         0	         6
         10000000338	         0	         2	         9
         10000000339	         0	         2	        11
         10000000340	         0	         6	        31
         10000000341	         0	         1	        11
         10000000342	         0	         9	        85
         10000000343	         1	         1	         8
         10000000344	         0	         0	        14
         10000000345	         0	         1	        14
         10000000346	         1	         2	        27
         10000000347	         0	         0	         3
         10000000348	         1	         4	        19
         10000000349	         0	         0	         0
         10000000350	         0	         7	        47
         10000000351	         0	         2	         9
         10000000352	         0	         7	        55
         10000000353	         0	         4	        10
         10000000354	         0	         2	        18
         10000000355	         0	         3	        17
         10000000356	         0	         2	        25
         10000000357	         0	         1	         9
         10000000358	         1	        43	       145
         10000000359	         0	         3	        16
         10000000360	         9	       313	       413
         10000000361	         3	       282	       362
         10000000362	         0	         4	        33
         10000000363	         0	         2	        16
         10000000364	         0	         0	         0
         10000000365	         0	         1	         1
         10000000366	         1	       262	       362
         10000000367	         0	        12	        66
         10000000368	         0	         0	        13
         10000000369	         0	         3	        13
         10000000370	         0	        22	       131
         10000000371	         0	         0	         0
         10000000372	         0	         0	         0
         10000000373	         0	         3	        17
         10000000374	         0	         4	        17
         10000000375	         0	         1	        12
         10000000376	         0	         1	        11
         10000000377	        10	       307	       415
         10000000378	         1	       191	       393
         10000000379	         0	         0	        10
         10000000380	         0	         0	         8
         10000000381	         0	         5	        44
         10000000382	         0	        21	        97
         10000000383	         0	         1	         9
         10000000384	         0	        29	       170
         10000000385	         0	         0	         1
         10000000386	         0	         2	        12
         10000000387	         3	       269	       362
         10000000388	         0	         3	         7
         10000000389	         0	         0	        11
         10000000390	         0	         3	        30
         10000000391	         0	         0	         1
         10000000392	         0	         5	        16
         10000000393	         0	         5	        64
         10000000394	         0	         5	        26
         10000000395	         0	         0	         0
         10000000396	         0	         5	        22
         10000000397	         0	         0	         0
         10000000398	         0	         1	        48
         10000000399	         0	         0	         0
         10000000400	         1	        16	        89
         10000000401	         0	         2	        20
         10000000402	         5	       250	       414
         10000000403	         0	         0	         0
         10000000404	         0	         3	        23
         10000000405	         0	         3	        30
         10000000406	         0	         9	        65
         10000000407	         0	         7	        18
         10000000408	         2	       264	       413
         10000000409	         0	         0	        11
         10000000410	         0	         0	         0
         10000000411	         4	       286	       363
         10000000412	         0	         2	        15
         10000000413	         0	         1	         4
         10000000414	         1	       156	       394
         10000000415	        17	       346	       362
         10000000416	         0	         2	        12
         10000000417	         0	         6	        32
         10000000418	         0	         1	        10
         10000000419	         0	         1	        10
         10000000420	         0	         4	        33
         10000000421	         0	         4	        17
         10000000422	         0	         0	         9
         10000000423	         0	         1	         3
         10000000424	         0	         2	        13
         10000000425	         0	         0	         4
         10000000426	         0	         1	        15
         10000000427	         0	         0	        23
         10000000428	         0	         1	         8
         10000000429	         5	       267	       410
         10000000430	         7	       295	       412
         10000000431	         0	         0	         0
         10000000432	         0	         2	         6
         10000000433	         0	         1	        11
         10000000434	         4	       278	       362
         10000000435	         0	         0	         0
         10000000436	         2	        15	        76
         10000000437	         0	         1	         5
         10000000438	         0	         1	        13
         10000000439	         0	         2	        22
         10000000440	         0	         1	         6
         10000000441	         0	         1	         9
         10000000442	         0	         0	         1
         10000000443	         0	         0	        26
         10000000444	         0	         7	        59
         10000000445	         0	         5	        28
         10000000446	         0	         7	        49
         10000000447	         0	         4	        18
         10000000448	         0	         0	         9
         10000000449	         0	        11	       117
         10000000450	         0	         2	         9
         10000000451	         0	         2	         5
         10000000452	         0	         0	         0
         10000000453	         0	         0	         0
         10000000454	         0	         3	        15
         10000000455	         0	         1	         5
         10000000456	         3	       281	       395
         10000000457	         0	         1	        13
         10000000458	         0	         3	        29
         10000000459	         0	         5	        56
         10000000460	         0	         4	        44
         10000000461	         0	        13	        96
         10000000462	         0	         0	         0
         10000000463	         0	        58	       350
         10000000464	         0	        22	       117
         10000000465	         0	       170	       393
         10000000466	         0	         0	         0
         10000000467	         0	         9	        52
         10000000468	         0	         0	        18
         10000000469	         0	         5	        27
         10000000470	         0	         1	        16
         10000000471	         1	         3	         8
         10000000472	         0	         2	         5
         10000000473	         0	         5	        18
         10000000474	         0	         1	        10
         10000000475	         0	         0	         0
         10000000476	         0	         1	         9
         10000000477	         0	         0	         6
         10000000478	         0	         0	         0
         10000000479	         0	         2	         9
         10000000480	         4	       279	       394
         10000000481	         0	         1	         6
         10000000482	         0	         0	         0
         10000000483	         4	       305	       411
         10000000484	         0	         4	        21
         10000000485	         0	       191	       402
         10000000486	         0	         0	         0
         10000000487	         0	         0	        15
         10000000488	         0	         3	        22
         10000000489	         0	         1	        10
         10000000490	         0	         1	         5
         10000000491	         0	         0	         2
         10000000492	         0	         2	        14
         10000000493	         0	         0	         6
         10000000494	         0	         0	         0
         10000000495	         0	         0	         5
         10000000496	         0	         1	         9
         10000000497	         0	         8	        31
         10000000498	         0	         1	        14
         10000000499	         0	         2	        16
         10000000500	         0	         0	        18
         10000000501	         0	        21	        98
         10000000502	         0	         1	         3
         10000000503	         0	         0	         3
         10000000504	         0	         7	        35
         10000000505	         0	         3	        25
         10000000506	         0	         2	         5
         10000000507	         0	         3	        14
         10000000508	         0	         2	        21
         10000000509	         1	       115	       395
         10000000510	         0	        11	        77
         10000000511	         0	         0	         4
         10000000512	         0	         6	        62
         10000000513	         0	        29	       129
         10000000514	         0	        11	        95
         10000000515	         1	       183	       392
         10000000516	         0	         0	         0
         10000000517	         0	         0	         0
         10000000518	         0	         0	         0
         10000000519	         3	       268	       409
         10000000520	         0	         0	         2
         10000000521	         0	        15	        96
         10000000522	         0	         0	         3
         10000000523	         6	       339	       393
         10000000524	         0	         1	        16
         10000000525	         7	       298	       393
         10000000526	         0	         1	        41
         10000000527	         0	         0	         0
         10000000528	         0	         2	        18
         10000000529	         0	         4	        38
         10000000530	         0	         1	         3
         10000000531	         0	         4	        49
         10000000532	         0	         2	        24
         10000000533	         0	         1	         5
         10000000534	         0	         0	         6
         10000000535	         0	         2	        18
         10000000536	         0	         0	         0
         10000000537	         0	         6	        25
         10000000538	         0	         4	        36
         10000000539	         0	         1	        14
         10000000540	         0	         0	         3
         10000000541	         0	         0	         0
         10000000542	         0	         0	         3
         10000000543	         0	         2	        13
         10000000544	         0	         1	        11
         10000000545	         0	         2	        10
         10000000546	         0	         0	        28
         10000000547	         0	         0	         0
         10000000548	         0	         6	        41
         10000000549	         0	        17	       142
         10000000550	         0	         3	        16
         10000000551	         0	        10	        56
         10000000552	         0	         3	        20
         10000000553	         0	         0	        16
         10000000554	         0	         0	         6
         10000000555	         0	         1	         7
         10000000556	         0	         0	         7
         10000000557	         0	         1	         9
         10000000558	         0	         2	        18
         10000000559	         1	         2	        26
         10000000560	         0	         0	        12
         10000000561	         0	        10	        77
         10000000562	         0	         3	        42
         10000000563	         0	         0	         7
         10000000564	         0	         0	         4
         10000000565	         0	         4	        19
         10000000566	         0	         3	        14
         10000000567	         0	         3	        41
         10000000568	         2	       168	       408
         10000000569	         0	         0	        11
         10000000570	         0	         0	         3
         10000000571	         0	         7	        43
         10000000572	         0	         1	         3
         10000000573	         8	       294	       394
         10000000574	         0	         0	         0
         10000000575	         0	         2	        15
         10000000576	         0	         4	        15
         10000000577	         0	         3	        29
         10000000578	         0	         0	         0
         10000000579	         0	        10	        58
         10000000580	         0	         3	        15
         10000000581	         0	         2	        12
         10000000582	         0	         9	        42
         10000000583	         0	         4	        31
         10000000584	         1	         4	        27
         10000000585	         1	       216	       396
         10000000586	         1	       135	       395
         10000000587	         0	         2	        11
         10000000588	        20	       343	       363
         10000000589	         0	         5	        40
         10000000590	         3	       256	       363
         10000000591	         0	         3	        10
         10000000592	         0	         0	         0
         10000000593	         0	        19	        94
         10000000594	         0	         2	         8
         10000000595	         0	         3	        16
         10000000596	         0	         0	         0
         10000000597	         0	         1	         8
         10000000598	         0	         0	        17
         10000000599	         0	        84	       384
         10000000600	         0	         0	         6
         10000000601	         0	         1	         6
         10000000602	         0	         0	         1
         10000000603	         0	        10	        81
         10000000604	         1	         4	        22
         10000000605	         0	        14	        97
         10000000606	         2	       279	       363
         10000000607	         0	         2	        11
         10000000608	         0	       116	       391
         10000000609	         0	         0	         3
         10000000610	         0	         1	        21
         10000000611	         0	         2	         5
         10000000612	         0	         2	        19
         10000000613	         0	         0	         4
         10000000614	         0	         0	         7
         10000000615	         5	       315	       393
         10000000616	         0	         1	        17
         10000000617	         0	         1	         9
         10000000618	         0	         0	         0
         10000000619	         0	         2	         6
         10000000620	         0	        10	        89
         10000000621	         0	         0	         0
         10000000622	         0	         0	         0
         10000000623	         0	         0	         0
         10000000624	         0	         9	        44
         10000000625	        11	       279	       410
         10000000626	         0	         0	         0
         10000000627	         0	         2	         4
         10000000628	         0	         6	        55
         10000000629	         4	       210	       407
         10000000630	         0	         1	         4
         10000000631	         0	         2	        13
         10000000632	         0	         3	        26
         10000000633	         0	         1	         8
         10000000634	         0	       130	       362
         10000000635	         0	         2	        14
         10000000636	         0	         2	         8
         10000000637	         0	         3	        11
         10000000638	         0	         5	        14
         10000000639	         0	         5	        24
         10000000640	         0	         2	        16
         10000000641	         0	         3	        18
         10000000642	         3	       311	       393
         10000000643	         1	         2	        40
         10000000644	         0	         0	         3
         10000000645	         0	         1	        12
         10000000646	         1	        11	        65
         10000000647	         0	         0	         0
         10000000648	         0	         1	         5
         10000000649	         0	         0	         0
         10000000650	         0	         0	         3
         10000000651	         0	         4	        19
         10000000652	         0	        12	        80
         10000000653	         1	         1	        20
         10000000654	         0	         0	         5
         10000000655	         0	         6	        40
         10000000656	         0	         2	        18
         10000000657	         0	         1	         6
         10000000658	         0	         1	        16
         10000000659	         0	         0	         8
         10000000660	         0	         1	         5
         10000000661	         0	         0	         5
         10000000662	         0	         3	        16
         10000000663	         3	       263	       413
         10000000664	         0	         5	        22
         10000000665	         0	         0	         4
         10000000666	         0	         0	         0
         10000000667	         0	         2	        50
         10000000668	         0	         1	        14
         10000000669	         0	         2	         8
         10000000670	         3	       286	       362
         10000000671	         0	         7	        52
         10000000672	         0	       166	       407
         10000000673	         3	       304	       395
         10000000674	         0	         1	        10
         10000000675	         0	         2	        35
         10000000676	         0	         5	        34
         10000000677	         0	         0	         0
         10000000678	         0	         2	        30
         10000000679	         0	         0	         0
         10000000680	         0	         5	        63
         10000000681	         0	         0	         3
         10000000682	         0	         4	        28
         10000000683	         0	         6	        43
         10000000684	         0	         1	        15
         10000000685	         0	       257	       393
         10000000686	         0	         0	         2
         10000000687	         0	         0	        10
         10000000688	         0	         4	        44
         10000000689	         0	         0	         0
         10000000690	         0	         3	        36
         10000000691	         0	         0	         5
         10000000692	         0	         2	         9
         10000000693	         0	        14	        80
         10000000694	         0	         0	         0
         10000000695	         0	         1	        12
         10000000696	         0	         3	        18
         10000000697	         0	         4	        24
         10000000698	         0	         0	         8
         10000000699	         0	         0	         0
         10000000700	         7	       304	       395
         10000000701	         0	         1	         5
         10000000702	         0	         2	        40
         10000000703	         0	         0	         0
         10000000704	         0	         4	        28
         10000000705	         0	         0	         4
         10000000706	         0	         1	        13
         10000000707	         0	         0	        15
         10000000708	         0	         5	        48
         10000000709	         0	         9	        63
         10000000710	         0	         3	        22
         10000000711	         0	         3	        13
         10000000712	         0	         1	         3
         10000000713	         0	         0	         7
         10000000714	         0	         3	        55
         10000000715	         0	         1	        14
         10000000716	         1	       216	       394
         10000000717	         0	        78	       393
         10000000718	         0	         0	         0
         10000000719	         0	         1	        14
         10000000720	         0	         2	        37
         10000000721	         0	         2	        10
         10000000722	         0	         0	         9
         10000000723	         0	         2	         6
         10000000724	         0	         2	        25
         10000000725	         0	         1	         2
         10000000726	         0	         0	         9
         10000000727	         0	         1	         5
         10000000728	         0	        17	       100
         10000000729	         0	         0	         0
         10000000730	         0	         4	        34
         10000000731	         4	       228	       395
         10000000732	         0	         2	         2
         10000000733	         0	         2	        17
         10000000734	         0	         0	         0
         10000000735	         0	         2	        10
         10000000736	         0	         2	        19
         10000000737	         0	        14	        63
         10000000738	         0	         2	        15
         10000000739	         0	         2	        20
         10000000740	         0	         0	         0
         10000000741	         0	         0	         0
         10000000742	         0	         1	         7
         10000000743	         0	         1	        21
         10000000744	         0	         8	        57
         10000000745	         0	         6	        51
         10000000746	         0	         1	         7
         10000000747	         0	         2	         7
         10000000748	         0	         3	        26
         10000000749	         0	         3	        23
         10000000750	         0	         5	        50
         10000000751	         0	         2	        12
         10000000752	         0	         1	         7
         10000000753	         0	         1	        13
         10000000754	         0	        36	       357
         10000000755	         0	         0	         8
         10000000756	         0	         0	         9
         10000000757	         0	         3	        18
         10000000758	         0	         0	         3
         10000000759	         1	       303	       394
         10000000760	         0	         5	        41
         10000000761	         2	       246	       408
         10000000762	         0	         0	         0
         10000000763	         0	         0	         0
         10000000764	         0	         1	        12
         10000000765	         0	         2	         9
         10000000766	         0	         3	        12
         10000000767	         0	         3	        14
         10000000768	         0	         1	         5
         10000000769	         0	         0	         0
         10000000770	         0	         4	        28
         10000000771	         0	         2	        11
         10000000772	         1	       213	       404
         10000000773	         0	         1	         7
         10000000774	         0	        10	        59
         10000000775	         0	         2	        16
         10000000776	         2	       189	       396
         10000000777	         0	         0	         0
         10000000778	         0	         0	         0
         10000000779	         0	         1	        10
         10000000780	         0	         0	         1
         10000000781	         1	        20	       118
         10000000782	         0	         0	         0
         10000000783	         0	         1	         7
         10000000784	         3	       264	       364
         10000000785	         0	         7	        32
         10000000786	         0	         0	         9
         10000000787	         0	         3	        50
         10000000788	         0	         0	         7
         10000000789	         0	         1	        18
         10000000790	         0	         5	        41
         10000000791	         0	         0	         0
         10000000792	         0	         2	        11
         10000000793	         0	         3	         9
         10000000794	         0	         1	        10
         10000000795	         0	         1	         6
         10000000796	         0	         0	         0
         10000000797	         0	         4	        26
         10000000798	         0	         3	         6
         10000000799	         0	         2	         6
         10000000800	         0	         1	         6
         10000000801	         0	         0	         4
         10000000802	         0	         0	         0
         10000000803	         0	         7	        33
         10000000804	         0	         3	        11
         10000000805	         3	       290	       363
         10000000806	         0	         0	        10
         10000000807	         0	         6	        53
         10000000808	         0	         6	        30
         10000000809	         0	         1	         7
         10000000810	         0	       146	       401
         10000000811	         0	         2	        16
         10000000812	         0	         0	         0
         10000000813	         0	         0	         0
         10000000814	         0	        18	        70
         10000000815	         0	         7	        70
         10000000816	         6	       315	       393
         10000000817	         0	         0	         8
         10000000818	         0	         2	        10
         10000000819	         0	         6	        35
         10000000820	         0	       165	       401
         10000000821	         0	         6	        31
         10000000822	         0	         7	        44
         10000000823	         0	         2	         9
         10000000824	         3	       175	       392
         10000000825	         0	         1	        11
         10000000826	         0	         3	        12
         10000000827	         0	         1	         6
         10000000828	         0	         1	        10
         10000000829	         0	         0	         3
         10000000830	         0	        16	        94
         10000000831	        13	       338	       363
         10000000832	         0	         6	        72
         10000000833	         0	         0	         0
         10000000834	         0	        15	        77
         10000000835	         0	        16	       113
         10000000836	         0	         0	        84
         10000000837	         0	         0	         4
         10000000838	         1	        13	        56
         10000000839	         0	         4	        11
         10000000840	         0	         2	        10
         10000000841	         0	         0	         7
         10000000842	         0	         3	        21
         10000000843	         0	         1	        19
         10000000844	         0	         0	         6
         10000000845	         0	         0	        11
         10000000846	         0	         7	        21
         10000000847	         0	         3	        17
         10000000848	         0	         1	        18
         10000000849	         0	         0	         0
         10000000850	         0	         1	         8
         10000000851	         0	         3	         9
         10000000852	         0	         1	        21
         10000000853	         9	       326	       363
         10000000854	         1	        16	        97
         10000000855	         0	         0	         7
         10000000856	         0	         0	        12
         10000000857	         0	         0	        19
         10000000858	        14	       338	       363
         10000000859	         0	         0	        10
         10000000860	         0	        14	        83
         10000000861	         0	         1	         8
         10000000862	         0	         1	         4
         10000000863	         0	         4	        26
         10000000864	         0	         6	        47
         10000000865	         0	         3	        21
         10000000866	         3	       307	       364
         10000000867	         0	         2	        24
         10000000868	         0	         2	        17
         10000000869	         0	         9	        77
         10000000870	         0	         0	         0
         10000000871	         7	       330	       363
         10000000872	         0	         3	        21
         10000000873	         0	         2	         8
         10000000874	         0	         0	         0
         10000000875	         0	         5	        35
         10000000876	         0	         3	        23
         10000000877	         0	         0	        13
         10000000878	         0	        15	       107
         10000000879	         0	         0	         0
         10000000880	         0	         4	        20
         10000000881	         7	       304	       364
         10000000882	        14	       356	       394
         10000000883	         0	         2	        15
         10000000884	         0	         2	        11
         10000000885	         0	         0	         4
         10000000886	         0	         0	         6
         10000000887	        10	       315	       362
         10000000888	         0	         0	         5
         10000000889	         0	         1	        13
         10000000890	         0	         1	        23
         10000000891	         7	       269	       396
         10000000892	         2	       267	       410
         10000000893	         0	         0	         0
         10000000894	         0	         0	         0
         10000000895	        13	       341	       362
         10000000896	        16	       336	       364
         10000000897	         0	         2	        12
         10000000898	         0	        11	        77
         10000000899	         0	         1	        18
         10000000900	         0	         0	         4
         10000000901	         0	        10	        56
         10000000902	         0	         1	        18
         10000000903	         2	       257	       393
         10000000904	         0	         4	        31
         10000000905	         0	         2	        18
         10000000906	         0	         7	        19
         10000000907	         0	         1	        13
         10000000908	         0	         0	         3
         10000000909	         0	         0	         6
         10000000910	         0	         7	        39
         10000000911	         0	         0	         2
         10000000912	         0	         2	         6
         10000000913	         0	         0	         8
         10000000914	         0	         1	        12
         10000000915	         0	         7	        30
         10000000916	         0	         4	        30
         10000000917	         0	         0	         4
         10000000918	         0	         2	        10
         10000000919	         0	         5	        23
         10000000920	         0	        12	        75
         10000000921	         0	         0	         0
         10000000922	         9	       350	       394
         10000000923	         0	         7	        25
         10000000924	         0	        17	        95
         10000000925	         0	         6	        43
         10000000926	         0	         0	         7
         10000000927	         0	         2	         7
